Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T20:00:00-04:00,3600,5575.04,62,,20,1,1,100,24,24,100,34.64,100,12,12,16.67,2,12,444.29,9.99,2.21,2.37,0.35,0.09,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T20:00:00-04:00,3600,117.47,32,,9,6,5,83.33,12,12,100,13.04,93.94,31,33,34.78,8,23,90.33,16.02,0.49,0.2,5.12,0.88,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T20:00:00-04:00,3600,62.21,20,,8,0,0,NaN,852,852,100,9.11,99.9,1049,1050,0.76,8,1049,77.05,19.04,0.28,0.12,1.32,0.06,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T20:00:00-04:00,3600,96.38,1,,2,4,4,100,6,6,100,12.99,100,29,29,0,0,29,80.76,5.38,0.29,0.14,0.15,0.07,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T20:00:00-04:00,3600,153.71,33,,10,28,25,89.29,630,630,100,20.02,100,1575,1575,0.52,8,1548,39.58,3.85,0.62,0.45,21.03,0.22,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,6004.81,148,,20,39,35,89.74,1524,1524,100,89.81,99.89,2696,2699,0.98,26,2661,325.96,7.31,0.78,0.65,2.59,0.2,100
